PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;PATROVITOST;KODHN;ETOLOGIE;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
2528;35801175;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20150723;20150723;;5759562;Cihelenské rybníky;5353;Horní Libchava;-728004;-976493;MORAVEC P. (2015) Extenzivní monitoring modráskù.;0;2;0;jedinci;;;;;;0;olítanı;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;88;20150813
2529;35801155;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20150812;20150812;;5759559;Horní Libchava;5253;Horní Libchava;-727350;-975908;MORAVEC P. (2015) Extenzivní monitoring modráskù.;0;1;0;jedinci;;;;;;0;olítanı;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;66;20150813
2530;35801145;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20150722;20150722;;5759555;Manušice;5253;Manušice;-727370;-973874;MORAVEC P. (2015) Extenzivní monitoring modráskù.;0;10;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;58;20150813
2531;35801128;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20150722;20150722;;5759549;Horní Libchava;5252;Horní Libchava;-728428;-974862;MORAVEC P. (2015) Extenzivní monitoring modráskù.;0;45;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;52;20150813
2532;35801121;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20150722;20150722;;5759547;Volfartice;5252;Volfartice;-729329;-972908;MORAVEC P. (2015) Extenzivní monitoring modráskù.;0;2;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;20;20150813
2533;35801107;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel, Klimešová Kateøina;20150730;20150730;;5759544;Volfartice;5252;Volfartice;-730600;-970653;MORAVEC P. (2015) Extenzivní monitoring modráskù.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;28;20150813
2534;35801100;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel, Klimešová Kateøina;20150728;20150728;;5759542;Volfartice;5252;Volfartice;-731254;-973258;MORAVEC P. (2015) Extenzivní monitoring modráskù.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;88;20150813
2535;35793251;Phengaris teleius;modrásek oèkovanı;Motıli;Waldhauserová Irena;20150724;20150724;;5758030;Èeská Lípa, louka v S èásti PP Èeská Lípa - mokøad v nivì Šporky;5253;Èeská Lípa;-726065.69;-976259.46;WALDHAUSEROVÁ I. (2015) Sbìr faunistickıch a floristickıch dat.;0;;0;jedinci;11-100;;;;let;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Waldhauserová Irena;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20150730
2536;35786647;Phengaris teleius;modrásek oèkovanı;Motıli;Rektoris Ladislav;20150721;20150721;;5756806;Nová Ves nad Lunicí - Lanopás;7155;Nová Ves nad Lunicí;-725324;-1187759;REKTORIS L. (2015) Zoologické nálezy.;0;3;0;jedinci;;;;;;0;;vlhká lada vpravo pod silnicí N. Ves - Dvory, v blízkosti Lanopásu;nekosená vlhká lada s øídkım zastoupením totenù, okraje zarùstají mokøadními vrbinami (S. cinerea);;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Rektoris Ladislav;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20150723
2537;35786644;Phengaris teleius;modrásek oèkovanı;Motıli;Rektoris Ladislav;20150721;20150721;;5295002;ofina Hu;7155;Nová Ves nad Lunicí;-726600;-1188310;REKTORIS L. (2015) Zoologické nálezy.;0;15;0;jedinci;;;;;;0;;louka po pravé stranì cesty Nová Ves - ofina Hu, pøed odboèkou lesní cesty na Trpnouze;vlhká louka s øídkım porostem totenù;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Rektoris Ladislav;1;;;Garantováno;;SO;HD II, HD IV;VU;;Souèást EVL ofina Hu;;0;20150723
2538;35786641;Phengaris teleius;modrásek oèkovanı;Motıli;Rektoris Ladislav;20150721;20150721;;5756801;Hrachovištì;7054;Hrachovištì u Tøebonì;-734610;-1173799;REKTORIS L. (2015) Zoologické nálezy.;0;15;0;jedinci;;;;;páøení;0;pozorováni kopulující jedinci, toteny v plném kvìtu, první seè na louce probìhla koncem kvìtna;vlhké totenové louèky vpravo pøed Hrachovištìm pøi cestì od Tøebonì oddìlené stokou;vlhká totenová louka;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Rektoris Ladislav;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20150723
2539;35786625;Phengaris teleius;modrásek oèkovanı;Motıli;Rektoris Ladislav;20150717;20150717;;5756800;Liboøezy;6955;Liboøezy;-721751;-1164835;REKTORIS L. (2015) Zoologické nálezy.;0;12;0;jedinci;;;;;;0;;louka v intravilánu obce, po pravé stranì cesty Liboøezy - Hutì;vlhèí totenová louka v intravilánu obce;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Rektoris Ladislav;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20150723
2540;34829519;Phengaris teleius;modrásek oèkovanı;Motıli;Macek Rudolf;20110713;20110713;;1266275;Bìloves - louka u lázní 1;5563;Bìloves;-612674;-1022033;MACEK R. (2010) Terénní nálezy.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Macek Rudolf;1;;;Garantováno;;SO;HD II, HD IV;VU;;;346;329;20150512
2541;34829518;Phengaris teleius;modrásek oèkovanı;Motıli;Macek Rudolf;20110715;20110715;;1011492;PR Dubno;5562;Kleny;-621420;-1023004;MACEK R. (2010) Terénní nálezy.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Macek Rudolf;1;;;Garantováno;;SO;HD II, HD IV;VU;;;291;875;20150512
2542;34694821;Phengaris teleius;modrásek oèkovanı;Motıli;Janák Radek;20120724;20120724;;5677594;NPP Terèino údolí;7254;Údolí u Novıch Hradù;-737410.76;-1190017.34;JANÁK R. (2012) Terénní šetøení.;0;1;0;samci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Janák Radek;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20150417
2543;34694820;Phengaris teleius;modrásek oèkovanı;Motıli;Janák Radek;20120724;20120724;;5677593;NPP Terèino údolí;7254;Údolí u Novıch Hradù;-738088.77;-1190257.27;JANÁK R. (2012) Terénní šetøení.;0;9;0;samice;;;;;;0;;louka u porostu olší (pod turistickou stezkou);;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Janák Radek;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20150417
2544;34694819;Phengaris teleius;modrásek oèkovanı;Motıli;Janák Radek;20120724;20120724;;5677593;NPP Terèino údolí;7254;Údolí u Novıch Hradù;-738088.77;-1190257.27;JANÁK R. (2012) Terénní šetøení.;0;2;0;samci;;;;;;0;;louka u porostu olší (pod turistickou stezkou);;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Janák Radek;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20150417
2545;34694804;Phengaris teleius;modrásek oèkovanı;Motıli;Janák Radek;20120724;20120724;;5677592;NPP Terèino údolí;7254;Údolí u Novıch Hradù;-737985.62;-1190281.76;JANÁK R. (2012) Terénní šetøení.;0;15;0;samice;;;;;;0;;v horní èásti louky (nad turistickou stezkou);;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Janák Radek;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20150417
2546;34694803;Phengaris teleius;modrásek oèkovanı;Motıli;Janák Radek;20120724;20120724;;5677592;NPP Terèino údolí;7254;Údolí u Novıch Hradù;-737985.62;-1190281.76;JANÁK R. (2012) Terénní šetøení.;0;9;0;samci;;;;;;0;;v horní èásti louky (nad turistickou stezkou);;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Janák Radek;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20150417
2547;34693216;Phengaris teleius;modrásek oèkovanı;Motıli;Gottwald Albert;20100729;20100729;;5676973;PP Kolo;7071;Horní Nìmèí;-528163.72;-1199142.49;ZICHA O. et al. (2015) Mapování vıskytu fauny. Databáze Biolib.;0;2;0;jedinci;;;;;;0;Pøímé pozorování 2 ex. na vlhké kvìtnaté louce dne 29. èervence 2010;;Pùvodní zdroj: http://www.biolib.cz/cz/speciesmappingdetail/id24333;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data Biolib.cz;Administrátor ND adminnd;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20150414
2548;34647296;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20130808;20130808;;5672766;Stará Bohynì;5250;Vilsnice;-751780;-968082;MORAVEC P. (2013) Extenzivní monitoring modráskù.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;17;20150310
2549;34647293;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec P.;20110728;20110728;;5672757;Kolné;5352;Stvolínky;-734313;-980801;MORAVEC P. (2011) Extenzivní monitoring modráskù.;0;4;0;jedinci;;;;;;0;hustı porost krvavce;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;58;20150310
2550;34645777;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20140726;20140726;;5672191;Mukaøov;5351;Brusov;-742379;-980630;MORAVEC P. (2014) Extenzivní monitoring modráskù.;0;2;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;51;20150305
2551;34645760;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20140726;20140726;;5672187;Mukaøov u Úštìku;5351;Mukaøov u Úštìku;-742303;-980464;MORAVEC P. (2014) Extenzivní monitoring modráskù.;0;15;0;jedinci;;;;;;0;hustı porost krvavce;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;50;20150305
2552;34645748;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20140724;20140724;;5672184;Levínské Petrovice;5351;Levínské Petrovice;-744233;-982208;MORAVEC P. (2014) Extenzivní monitoring modráskù.;0;4;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;32;20150305
2553;34645502;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20140806;20140806;;5672137;Dolní Lukavice;5351;Loveèkovice;-746265;-982376;MORAVEC P. (2014) Extenzivní monitoring modráskù.;0;1;0;jedinci;;;;;;0;husté porosty krvavce, špatnì kosené;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;83;20150305
2554;34645410;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20140725;20140725;;5672127;Levín;5351;Levín u Litomìøic;-744399;-983435;MORAVEC P. (2014) Extenzivní monitoring modráskù.;0;10;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;45;20150305
2555;34645391;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20120802;20120802;;5672124;Levín;5351;Levín u Litomìøic;-744850;-983057;MORAVEC P. (2012) Extenzivní monitoring modráskù.;0;2;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;48;20150305
2556;34645366;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20140726;20140726;;5672121;Blankartice;5351;Blankartice;-742659;-975481;MORAVEC P. (2014) Extenzivní monitoring modráskù.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;101;20150305
2557;34645349;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20140806;20140806;;5672111;Bechlejovice;5251;Dìèín-Staré Mìsto;-745585;-966553;MORAVEC P. (2014) Extenzivní monitoring modráskù.;0;7;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;87;20150305
2558;34645347;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20140728;20140728;;5672108;Lesná;5251;Lesná u Dìèína;-746440;-970142;MORAVEC P. (2014) Extenzivní monitoring modráskù.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;32;20150305
2559;34645345;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20140728;20140728;;5672104;Lesná;5251;Velká Veleò;-746363;-970577;MORAVEC P. (2014) Extenzivní monitoring modráskù.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;40;20150305
2560;34645342;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20130802;20130802;;5672099;Malı Šachov;5252;Malı Šachov;-737547;-973629;MORAVEC P. (2013) Extenzivní monitoring modráskù.;0;10;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;33;20150305
2561;34645295;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20130802;20130802;;5672094;Starı Šachov;5252;Starı Šachov;-737235;-973190;MORAVEC P. (2013) Extenzivní monitoring modráskù.;0;10;0;jedinci;;;;;;0;mozaikovì kosenı hustı porost krvavce;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;57;20150305
2562;34645293;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20130802;20130802;;5672092;Starı Šachov;5252;Starı Šachov;-737035;-973071;MORAVEC P. (2013) Extenzivní monitoring modráskù.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;45;20150305
2563;34645291;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20130802;20130802;;5672089;Malı Šachov;5252;Malı Šachov;-737200;-973253;MORAVEC P. (2013) Extenzivní monitoring modráskù.;0;5;0;jedinci;;;;;;0;hustı porost krvavce;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;31;20150305
2564;34645285;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20130802;20130802;;5672085;Malı Šachov;5252;Malı Šachov;-736640;-973188;MORAVEC P. (2013) Extenzivní monitoring modráskù.;0;2;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;33;20150305
2565;34645280;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20130802;20130802;;5672080;Horní Police;5252;Horní Police;-735341;-974570;MORAVEC P. (2013) Extenzivní monitoring modráskù.;0;20;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;18;20150305
2566;34644780;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20130731;20130731;;5671709;Podlesí;5352;Jezvé;-734501;-976311;MORAVEC P. (2013) Extenzivní monitoring modráskù.;0;2;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;136;20150304
2567;34644778;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20130731;20130731;;5671707;Podlesí;5352;Jezvé;-734719;-976509;MORAVEC P. (2013) Extenzivní monitoring modráskù.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;23;20150304
2568;34644767;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20130806;20130806;;5671695;Verneøice;5351;Verneøice;-741915;-977940;MORAVEC P. (2013) Extenzivní monitoring modráskù.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;291;20150304
2569;34644762;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20130806;20130806;;5672771;Valkeøice;5351;Valkeøice;-741401;-975985;MORAVEC P. (2013) Extenzivní monitoring modráskù.;0;8;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;88;20150304
2570;34644760;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20130806;20130806;;5671688;Merboltice;5352;Merboltice;-738978;-975625;MORAVEC P. (2013) Extenzivní monitoring modráskù.;0;10;0;jedinci;;;;;;0;mimoøádnì zachovalá krvavcová louka;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;38;20150304
2571;34644757;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20130808;20130808;;5671683;Valkeøice;5252;Valkeøice;-739541;-973796;MORAVEC P. (2013) Extenzivní monitoring modráskù.;0;3;0;jedinci;;;;;;0;husté porosty krvavce;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;44;20150304
2572;34644755;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20130808;20130808;;5671680;Valkeøice;5251;Valkeøice;-740058;-973899;MORAVEC P. (2013) Extenzivní monitoring modráskù.;0;1;0;jedinci;;;;;;0;husté porosty krvavce;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;51;20150304
2573;34644752;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20130731;20130731;;5671677;Podlesí;5352;Horní Police;-735566;-976068;MORAVEC P. (2013) Extenzivní monitoring modráskù.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;35;20150304
2574;34644701;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20120725;20120725;;5671644;Lukov u Bíliny;5449;Lukov u Bíliny;-772880;-989130;MORAVEC P. (2012) Extenzivní monitoring modráskù.;0;5;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;108;20150304
2575;34644665;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20130808;20130808;;5671627;Stará Bohynì;5250;Stará Bohynì;-751665;-968304;MORAVEC P. (2013) Extenzivní monitoring modráskù.;0;2;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;16;20150304
2576;34644660;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20120725;20120725;;5671619;Kostomlaty pod Milešovkou;5449;Kostomlaty pod Milešovkou;-772683;-985974;MORAVEC P. (2012) Extenzivní monitoring modráskù.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;75;20150304
2577;34644657;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20120720;20120720;;5671615;Kostomlaty pod Milešovkou;5449;Kostomlaty pod Milešovkou;-774061;-986259;MORAVEC P. (2012) Extenzivní monitoring modráskù.;0;3;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;50;20150304
2578;34644654;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20120720;20120720;;5672762;Bøezina;5449;Kostomlaty pod Milešovkou;-772777;-987410;MORAVEC P. (2012) Extenzivní monitoring modráskù.;0;3;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;106;20150304
2579;34644398;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20120813;20120813;;5671597;Horní Police;5252;Horní Police;-733875;-975324;MORAVEC P. (2012) Extenzivní monitoring modráskù.;0;4;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;51;20150304
2580;34644396;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20120813;20120813;;5671595;Jezvé;5252;Jezvé;-733584;-975200;MORAVEC P. (2012) Extenzivní monitoring modráskù.;0;2;0;jedinci;;;;;;0;hustı, kosenı porost krvavce;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;55;20150304
2581;34644300;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20120808;20120808;;5671579;Strunice;5352;Strunice;-731608;-976037;MORAVEC P. (2012) Extenzivní monitoring modráskù.;0;5;0;jedinci;;;;;;0;nekosená louka;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;41;20150304
2582;34644270;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20120808;20120808;;5671577;Strunice;5252;Strunice;-731671;-975739;MORAVEC P. (2012) Extenzivní monitoring modráskù.;0;30;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;72;20150304
2583;34643862;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20120725;20120725;;5671553;Hetov;5449;Hetov;-776943;-988941;MORAVEC P. (2012) Extenzivní monitoring modráskù.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;103;20150304
2584;34643861;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec Pavel;20120725;20120725;;5671551;Hetov;5449;Hetov;-777197;-989845;MORAVEC P. (2012) Extenzivní monitoring modráskù.;0;2;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;92;20150304
2585;34643529;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec P.;20120726;20120726;;5671455;Verneøice;5351;Verneøice;-742789;-978770;MORAVEC P. (2012) Extenzivní monitoring modráskù.;0;4;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;28;20150303
2586;34643527;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec P.;20120726;20120726;;5671453;Pøíbram pod Bukovou horou;5351;Verneøice;-744135;-977704;MORAVEC P. (2012) Extenzivní monitoring modráskù.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;374;20150303
2587;34643525;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec P.;20120807;20120807;;5671447;Strunice;5352;Strunice;-730157;-977410;MORAVEC P. (2012) Extenzivní monitoring modráskù.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;74;20150303
2588;34641638;Phengaris teleius;modrásek oèkovanı;Motıli;Moravec P.;20120726;20120726;;5670024;Louèky u Verneøic;5352;Louèky u Verneøic;-739603;-979064;MORAVEC P. (2012) Extenzivní monitoring modráskù.;0;7;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Moravec Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;47;20150303
