PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;PATROVITOST;KODHN;ETOLOGIE;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
891;53006242;Halictus tumulorum;;Blanokøídlí;Marhoul P.;20090101;20091231;;8648698;Blšany u Loun, vojenskı prostor;5746;Blšany;-807955.29;-1019043.94;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;;;;;1;20220823
892;53006241;Halictus simplex;;Blanokøídlí;Marhoul P.;20090101;20091231;;8648698;Blšany u Loun, vojenskı prostor;5746;Blšany;-807955.29;-1019043.94;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;;;;;1;20220823
893;53006240;Halictus maculatus;;Blanokøídlí;Marhoul P.;20090101;20091231;;8648698;Blšany u Loun, vojenskı prostor;5746;Blšany;-807955.29;-1019043.94;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;;;;;1;20220823
894;53006140;Halictus sexcinctus;;Blanokøídlí;Bogusch P.;20100101;20101231;;8648691;Bìleè n. O., PP Bìleèskı písník;5761;Bìleè nad Orlicí;-633916.79;-1044255.39;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;;;;;1;20220823
895;53006139;Halictus rubicundus;;Blanokøídlí;Bogusch P.;20100101;20101231;;8648691;Bìleè n. O., PP Bìleèskı písník;5761;Bìleè nad Orlicí;-633916.79;-1044255.39;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;;;;;1;20220823
896;53006098;Halictus simplex;;Blanokøídlí;Heneberg P.;20110101;20111231;;8648690;Bìleè;6051;Bìleè u Litnì;-763520.72;-1059576.23;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;;;;;;;1;20220823
897;53006097;Halictus sexcinctus;;Blanokøídlí;Heneberg P.;20110101;20111231;;8648690;Bìleè;6051;Bìleè u Litnì;-763520.72;-1059576.23;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;;;;;;;1;20220823
898;53006071;Halictus sexcinctus;;Blanokøídlí;Heneberg P.;20110101;20111231;;8648686;Strakonice;6749;Nové Strakonice;-794685.6;-1129713.19;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;;;;;1;20220823
899;53006022;Halictus tumulorum;;Blanokøídlí;Heneberg P.;20140101;20141231;;8648684;Mladošovice;7054;Mladošovice;-740193.75;-1171131.48;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;;;;;1;20220823
900;53006021;Halictus subauratus;;Blanokøídlí;Heneberg P.;20140101;20141231;;8648684;Mladošovice;7054;Mladošovice;-740193.75;-1171131.48;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;;;;;1;20220823
901;53006020;Halictus rubicundus;;Blanokøídlí;Heneberg P.;20140101;20141231;;8648684;Mladošovice;7054;Mladošovice;-740193.75;-1171131.48;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;;;;;1;20220823
902;53006019;Halictus maculatus;;Blanokøídlí;Heneberg P.;20140101;20141231;;8648684;Mladošovice;7054;Mladošovice;-740193.75;-1171131.48;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;;;;;1;20220823
903;53005977;Halictus tumulorum;;Blanokøídlí;Heneberg P.;20110101;20111231;;8648684;Mladošovice;7054;Mladošovice;-740193.75;-1171131.48;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;;;;;1;20220823
904;53005976;Halictus subauratus;;Blanokøídlí;Heneberg P.;20110101;20111231;;8648684;Mladošovice;7054;Mladošovice;-740193.75;-1171131.48;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;;;;;1;20220823
905;53005975;Halictus sexcinctus;;Blanokøídlí;Heneberg P.;20110101;20111231;;8648684;Mladošovice;7054;Mladošovice;-740193.75;-1171131.48;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;;;;;1;20220823
906;53005974;Halictus leucaheneus;;Blanokøídlí;Heneberg P.;20110101;20111231;;8648684;Mladošovice;7054;Mladošovice;-740193.75;-1171131.48;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;NT;;;;1;20220823
907;53005923;Halictus tumulorum;;Blanokøídlí;Heneberg P.;20140101;20141231;;8648681;Borotice;6251;Draetice II;-756556.07;-1080291.15;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;;;;;1;20220823
908;53005922;Halictus subauratus;;Blanokøídlí;Heneberg P.;20140101;20141231;;8648681;Borotice;6251;Draetice II;-756556.07;-1080291.15;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;;;;;1;20220823
909;53005921;Halictus simplex;;Blanokøídlí;Heneberg P.;20140101;20141231;;8648681;Borotice;6251;Draetice II;-756556.07;-1080291.15;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;;;;;1;20220823
910;53005920;Halictus leucaheneus;;Blanokøídlí;Heneberg P.;20140101;20141231;;8648681;Borotice;6251;Draetice II;-756556.07;-1080291.15;BOGUSCH P. (2022) Kartotéka nálezù Hymenoptera.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;;;;;;;NT;;;;1;20220823
911;52958286;Halictus scabiosae;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608552;Louka è. 8;5455;Ptırov;-699390.1;-1002348.05;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;24;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
912;52958285;Halictus quadricinctus;ploskoèelka ètyøpásá;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608552;Louka è. 8;5455;Ptırov;-699390.1;-1002348.05;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;NT;;;;1;20220721
913;52958192;Halictus sexcinctus;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608551;Louka è. 18;5357;eleznı Brod;-675835.3;-990166.6;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
914;52958191;Halictus scabiosae;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608551;Louka è. 18;5357;eleznı Brod;-675835.3;-990166.6;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
915;52958110;Halictus sexcinctus;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608550;Louka è. 17;5357;eleznı Brod;-675920.69;-990073.4;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;3;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
916;52958109;Halictus scabiosae;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608550;Louka è. 17;5357;eleznı Brod;-675920.69;-990073.4;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;21;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
917;52958011;Halictus scabiosae;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608549;Louka è. 7;5457;Ktová;-677726.88;-1003099.07;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
918;52957807;Halictus simplex;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608547;Louka è. 22;5357;eleznı Brod;-676102.42;-990222.1;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
919;52957806;Halictus sexcinctus;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608547;Louka è. 22;5357;eleznı Brod;-676102.42;-990222.1;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
920;52957805;Halictus scabiosae;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608547;Louka è. 22;5357;eleznı Brod;-676102.42;-990222.1;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;5;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
921;52957683;Halictus tumulorum;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608546;Louka è. 21;5356;Vlastiboøice;-690217.88;-989961.85;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
922;52957682;Halictus sexcinctus;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608546;Louka è. 21;5356;Vlastiboøice;-690217.88;-989961.85;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
923;52957681;Halictus scabiosae;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608546;Louka è. 21;5356;Vlastiboøice;-690217.88;-989961.85;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;2;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
924;52957410;Halictus scabiosae;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608544;Louka è. 16;5356;Kamení;-689130.18;-990759.32;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
925;52957308;Halictus scabiosae;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608543;Louka è. 15;5356;Vlastiboøice;-690187.88;-990293.17;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
926;52957210;Halictus tumulorum;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608542;Louka è. 13;5456;Pøíšovice;-690063.1;-995964.41;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
927;52957209;Halictus scabiosae;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608542;Louka è. 13;5456;Pøíšovice;-690063.1;-995964.41;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
928;52957010;Halictus tumulorum;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608540;Louka è. 11;5356;Kamení;-689261.01;-990425.62;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
929;52957009;Halictus sexcinctus;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608540;Louka è. 11;5356;Kamení;-689261.01;-990425.62;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
930;52956877;Halictus sexcinctus;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608539;Louka è. 10;5357;Koberovy;-678144.3;-992281.72;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;3;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
931;52956876;Halictus scabiosae;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608539;Louka è. 10;5357;Koberovy;-678144.3;-992281.72;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;5;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
932;52956719;Halictus sexcinctus;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608538;Louka è. 9;5357;Vesec pod Kozákovem;-677898.39;-992189.16;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;2;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
933;52956718;Halictus scabiosae;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608538;Louka è. 9;5357;Vesec pod Kozákovem;-677898.39;-992189.16;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;6;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
934;52956586;Halictus tumulorum;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608537;Louka è. 6;5356;Kamení;-688816.66;-990185.07;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
935;52956585;Halictus sexcinctus;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608537;Louka è. 6;5356;Kamení;-688816.66;-990185.07;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
936;52956584;Halictus scabiosae;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608537;Louka è. 6;5356;Kamení;-688816.66;-990185.07;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;3;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
937;52956441;Halictus scabiosae;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608536;Louka è. 4;5456;Loukov u Mnichova Hradištì;-692715.72;-997536.34;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
938;52956440;Halictus maculatus;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608536;Louka è. 4;5456;Loukov u Mnichova Hradištì;-692715.72;-997536.34;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
939;52956292;Halictus scabiosae;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608535;Louka è. 3;5356;Vlastiboøice;-689328.61;-989726.04;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;7;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
940;52956100;Halictus scabiosae;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608534;Louka è. 2;5457;Karlovice;-681341.15;-997614.4;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;2;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
941;52955953;Halictus scabiosae;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608533;Louka è. 1;5457;Štìpánovice u Rovenska pod Troskami;-678728.81;-999301.53;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;8;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
942;52955952;Halictus rubicundus;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608533;Louka è. 1;5457;Štìpánovice u Rovenska pod Troskami;-678728.81;-999301.53;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
943;52955797;Halictus scabiosae;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608532;Louka è. 19;5356;Vlastiboøice;-690006.66;-989802.01;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;6;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
944;52955659;Halictus sexcinctus;;Blanokøídlí;Eršil Lukáš, Jor Tomáš, Šípek Petr;20210501;20210930;;8608531;Louka è. 5;5455;Ptırov;-698697.21;-1001153.98;ERŠIL L., JOR T., ŠÍPEK P. (2022) Studie vlivu ponechávání doèasnì neposeèenıch ploch na biodiverzitu trvalıch travních porostù a ochranáøsky hodnotné druhy ivoèichù a rostlin.;0;3;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Chobot Karel;0;;;;;;;;;;;1;20220721
