PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;KODHN;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
405;52806474;Osmia rufa;;Blanokøídlí;iNaturalist daczison;20210520;20210520;;8471689;Praha 6;5852;Dejvice;-745204.84;-1040148.1;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 79549348, URL link: <a href='https://www.inaturalist.org/observations/79549348' target='_blank'>https://www.inaturalist.org/observations/79549348</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/130303266/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/130303266/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
406;52806473;Osmia rufa;;Blanokøídlí;iNaturalist peterkam;20210509;20210509;;8471688;Štìtí;5552;Štìtí I;-739945.15;-1002206.72;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 78196215, URL link: <a href='https://www.inaturalist.org/observations/78196215' target='_blank'>https://www.inaturalist.org/observations/78196215</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/127941047/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/127941047/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
407;52806472;Osmia rufa;;Blanokøídlí;iNaturalist peterkam;20210509;20210509;;8471687;Štìtí;5552;Štìtí I;-739944.04;-1002214.26;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 78196209, URL link: <a href='https://www.inaturalist.org/observations/78196209' target='_blank'>https://www.inaturalist.org/observations/78196209</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/127940991/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/127940991/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
408;52806471;Osmia rufa;;Blanokøídlí;iNaturalist premek;20210508;20210508;;8471686;Lesní, Chodov, Karlovarskı;5742;Dolní Chodov;-859909.6;-1008819.13;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 77909732, URL link: <a href='https://www.inaturalist.org/observations/77909732' target='_blank'>https://www.inaturalist.org/observations/77909732</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/127448509/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/127448509/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
409;52806470;Osmia rufa;;Blanokøídlí;iNaturalist kvetoslav_vychuchol;20210505;20210505;;8471685;Táhlá, Praha, Hlavní mìsto Praha;5952;Braník;-744163.21;-1049502.78;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 77459125, URL link: <a href='https://www.inaturalist.org/observations/77459125' target='_blank'>https://www.inaturalist.org/observations/77459125</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/126680413/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/126680413/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
410;52806469;Osmia rufa;;Blanokøídlí;iNaturalist peterkam;20210503;20210503;;8471684;Štìtí;5552;Štìtí I;-739944.21;-1002213.42;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 77007012, URL link: <a href='https://www.inaturalist.org/observations/77007012' target='_blank'>https://www.inaturalist.org/observations/77007012</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/125931471/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/125931471/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
411;52806468;Osmia rufa;;Blanokøídlí;iNaturalist peterkam;20210503;20210503;;8471683;Štìtí;5552;Štìtí I;-739943.59;-1002213.97;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 77007009, URL link: <a href='https://www.inaturalist.org/observations/77007009' target='_blank'>https://www.inaturalist.org/observations/77007009</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/125931424/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/125931424/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
412;52806467;Osmia rufa;;Blanokøídlí;iNaturalist martin_hrouzek;20210501;20210501;;8471682;Uherské Hradištì, 686 01 Uherské Hradištì;6970;Uherské Hradištì;-538029.17;-1181222.91;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 76177179, URL link: <a href='https://www.inaturalist.org/observations/76177179' target='_blank'>https://www.inaturalist.org/observations/76177179</a>, image URL link: <a href='https://static.inaturalist.org/photos/124622838/medium.jpeg' target='_blank'>https://static.inaturalist.org/photos/124622838/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
413;52806466;Osmia rufa;;Blanokøídlí;iNaturalist martin_hrouzek;20210501;20210501;;8471681;Uherské Hradištì, 686 01 Uherské Hradištì;6970;Uherské Hradištì;-538030.23;-1181224.86;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 76176762, URL link: <a href='https://www.inaturalist.org/observations/76176762' target='_blank'>https://www.inaturalist.org/observations/76176762</a>, image URL link: <a href='https://static.inaturalist.org/photos/124622332/medium.jpeg' target='_blank'>https://static.inaturalist.org/photos/124622332/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
414;52806465;Osmia rufa;;Blanokøídlí;iNaturalist vikinadospivova;20210430;20210430;;8471680;Pøíkazy, Olomouckı;6368;Pøíkazy;-553636.7;-1115369.52;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 75834247, URL link: <a href='https://www.inaturalist.org/observations/75834247' target='_blank'>https://www.inaturalist.org/observations/75834247</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/124089410/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/124089410/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
415;52806464;Osmia rufa;;Blanokøídlí;iNaturalist michal_blaha;20210430;20210430;;8471679;332 02 Starı Plzenec;6346;Starı Plzenec;-816171.14;-1076890.89;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 75804383, URL link: <a href='https://www.inaturalist.org/observations/75804383' target='_blank'>https://www.inaturalist.org/observations/75804383</a>, image URL link: <a href='https://static.inaturalist.org/photos/124045121/medium.jpeg' target='_blank'>https://static.inaturalist.org/photos/124045121/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
416;52806463;Osmia rufa;;Blanokøídlí;iNaturalist jandule;20210430;20210430;;8471678;Štìchovice, Støedoèeskı;6152;Maseèín;-749444.66;-1068476.63;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 75802758, URL link: <a href='https://www.inaturalist.org/observations/75802758' target='_blank'>https://www.inaturalist.org/observations/75802758</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/124042865/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/124042865/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
417;52806462;Osmia rufa;;Blanokøídlí;iNaturalist daczison;20210425;20210425;;8471677;696 11 Mutìnice;7068;Mutìnice;-571408;-1194213.14;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 75343128, URL link: <a href='https://www.inaturalist.org/observations/75343128' target='_blank'>https://www.inaturalist.org/observations/75343128</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/123246201/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/123246201/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
418;52806461;Osmia rufa;;Blanokøídlí;iNaturalist peterkam;20210424;20210424;;8471676;Štìtí;5552;Štìtí I;-739943.5;-1002216.66;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 75058291, URL link: <a href='https://www.inaturalist.org/observations/75058291' target='_blank'>https://www.inaturalist.org/observations/75058291</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/122749250/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/122749250/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
419;52806460;Osmia rufa;;Blanokøídlí;iNaturalist peterkam;20210424;20210424;;8471675;Štìtí;5552;Štìtí I;-739943.55;-1002217.22;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 75058285, URL link: <a href='https://www.inaturalist.org/observations/75058285' target='_blank'>https://www.inaturalist.org/observations/75058285</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/122749232/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/122749232/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
420;52806459;Osmia rufa;;Blanokøídlí;iNaturalist peterkam;20210424;20210424;;8471674;Štìtí;5552;Štìtí I;-739944.99;-1002218.8;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 75058282, URL link: <a href='https://www.inaturalist.org/observations/75058282' target='_blank'>https://www.inaturalist.org/observations/75058282</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/122749156/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/122749156/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
421;52806458;Osmia rufa;;Blanokøídlí;iNaturalist manumea2000;20210402;20210402;;8471673;Ke Studánce, Kralupy nad Vltavou, Støedoèeskı;5751;Minice u Kralup nad Vltavou;-749445.03;-1026383.6;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 72675563, URL link: <a href='https://www.inaturalist.org/observations/72675563' target='_blank'>https://www.inaturalist.org/observations/72675563</a>, image URL link: <a href='https://static.inaturalist.org/photos/118533348/medium.jpg' target='_blank'>https://static.inaturalist.org/photos/118533348/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
422;52806457;Osmia rufa;;Blanokøídlí;iNaturalist hanainvivo;20210121;20210121;;8471672;Polièany 47, 284 01 Kutná Hora;6057;Polièany;-685837.74;-1068747.71;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 68403721, URL link: <a href='https://www.inaturalist.org/observations/68403721' target='_blank'>https://www.inaturalist.org/observations/68403721</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/110753444/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/110753444/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20220527;20220530;1
423;52806456;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist branvven;20210329;20210329;;8471671;Praha 13;5952;Stodùlky;-749704.06;-1047109.38;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 103088119, URL link: <a href='https://www.inaturalist.org/observations/103088119' target='_blank'>https://www.inaturalist.org/observations/103088119</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/172460798/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/172460798/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
424;52806455;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist daczison;20210520;20210520;;8471670;Neherovská, Praha, Hlavní mìsto Praha;5852;Dejvice;-745196.51;-1040139.92;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 79554679, URL link: <a href='https://www.inaturalist.org/observations/79554679' target='_blank'>https://www.inaturalist.org/observations/79554679</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/130314220/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/130314220/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
425;52806454;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist peterkam;20210509;20210509;;8471669;Štìtí;5552;Štìtí I;-739944.9;-1002213.55;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 78196210, URL link: <a href='https://www.inaturalist.org/observations/78196210' target='_blank'>https://www.inaturalist.org/observations/78196210</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/127941005/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/127941005/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
426;52806453;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist tvrdikovae;20210509;20210509;;8471668;407 22 Benešov nad Plouènicí;5251;Benešov nad Plouènicí;-740653.17;-969652.49;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 78060038, URL link: <a href='https://www.inaturalist.org/observations/78060038' target='_blank'>https://www.inaturalist.org/observations/78060038</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/127706243/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/127706243/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
427;52806452;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist luceee;20210508;20210508;;8471667;Hostìjov, Zlínskı;6969;Hostìjov;-552840.63;-1182406.93;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 77887592, URL link: <a href='https://www.inaturalist.org/observations/77887592' target='_blank'>https://www.inaturalist.org/observations/77887592</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/127412840/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/127412840/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
428;52806451;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist vitzapletal;20210501;20210501;;8471666;686 03 Staré Mìsto;6970;Staré Mìsto u Uherského Hradištì;-539539.39;-1180135.82;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 76646028, URL link: <a href='https://www.inaturalist.org/observations/76646028' target='_blank'>https://www.inaturalist.org/observations/76646028</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/125362074/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/125362074/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
429;52806450;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist hejcova;20210501;20210501;;8471665;Rolencova, Brno, Jihomoravskı;6865;Brnìnské Ivanovice;-595204.25;-1166569.44;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 76178634, URL link: <a href='https://www.inaturalist.org/observations/76178634' target='_blank'>https://www.inaturalist.org/observations/76178634</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/124638093/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/124638093/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
430;52806449;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist slajfka;20210501;20210501;;8471664;615 00 Brno;6865;idenice;-595642.97;-1160589.36;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 76134310, URL link: <a href='https://www.inaturalist.org/observations/76134310' target='_blank'>https://www.inaturalist.org/observations/76134310</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/135004576/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/135004576/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
431;52806448;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist romanvrbicek;20210501;20210501;;8471663;768 02 Sobìsuky;6770;Sobìsuky;-543259.65;-1162029.32;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 76133910, URL link: <a href='https://www.inaturalist.org/observations/76133910' target='_blank'>https://www.inaturalist.org/observations/76133910</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/124557405/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/124557405/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
432;52806447;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist yennefer;20210501;20210501;;8471662;Park Špilberk, Brno, Jihomoravskı;6865;Mìsto Brno;-598841.33;-1160472.09;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 76076464, URL link: <a href='https://www.inaturalist.org/observations/76076464' target='_blank'>https://www.inaturalist.org/observations/76076464</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/124477016/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/124477016/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
433;52806446;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist axamitka;20210430;20210430;;8471661;Brno-Medlánky 230, 621 00 Brno;6765;Medlánky;-600818.42;-1155214.23;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 75911878, URL link: <a href='https://www.inaturalist.org/observations/75911878' target='_blank'>https://www.inaturalist.org/observations/75911878</a>, image URL link: <a href='https://static.inaturalist.org/photos/124210247/medium.jpeg' target='_blank'>https://static.inaturalist.org/photos/124210247/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
434;52806445;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist velkybobek;20210424;20210424;;8471660;Chodská, Brno, Jihomoravskı;6765;Královo Pole;-599009.69;-1158236.01;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 75286646, URL link: <a href='https://www.inaturalist.org/observations/75286646' target='_blank'>https://www.inaturalist.org/observations/75286646</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/123148539/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/123148539/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
435;52806444;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist svatka;20210423;20210423;;8471659;664 51 Šlapanice;6866;Šlapanice u Brna;-590236.08;-1163778.45;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 74932504, URL link: <a href='https://www.inaturalist.org/observations/74932504' target='_blank'>https://www.inaturalist.org/observations/74932504</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/122530573/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/122530573/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
436;52806443;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist katerina_cihakova;20210411;20210411;;8471658;251 01 Øíèany;6053;Øíèany u Prahy;-727361.52;-1055273.79;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 74545521, URL link: <a href='https://www.inaturalist.org/observations/74545521' target='_blank'>https://www.inaturalist.org/observations/74545521</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/121845474/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/121845474/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
437;52806442;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist katerina_cihakova;20210411;20210411;;8404748;251 01 Øíèany;6053;Øíèany u Prahy;-727374.4;-1055306.11;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 73747388, URL link: <a href='https://www.inaturalist.org/observations/73747388' target='_blank'>https://www.inaturalist.org/observations/73747388</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/120441516/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/120441516/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
438;52806441;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist jirkatichy;20210411;20210411;;8471657;Bzenecká, 628 00 Brno-Brno-Vinohrady;6765;idenice;-594140.41;-1159968.05;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 73634058, URL link: <a href='https://www.inaturalist.org/observations/73634058' target='_blank'>https://www.inaturalist.org/observations/73634058</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/120238657/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/120238657/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
439;52806440;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist bajda;20210411;20210411;;8471656;rozc. Opatovice, 682 01 Vyškov;6767;Dìdice u Vyškova;-570452.97;-1152127.22;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 73617340, URL link: <a href='https://www.inaturalist.org/observations/73617340' target='_blank'>https://www.inaturalist.org/observations/73617340</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/120210275/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/120210275/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
440;52806439;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist orsejka;20210401;20210401;;8471655;158 00 Praha;5952;Košíøe;-745715.78;-1045113.41;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 72597076, URL link: <a href='https://www.inaturalist.org/observations/72597076' target='_blank'>https://www.inaturalist.org/observations/72597076</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/118391519/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/118391519/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
441;52806438;Osmia cornuta;zednice rohatá;Blanokøídlí;iNaturalist peterkam;20210330;20210330;;8471654;Štìtí;5552;Štìtí I;-739944.19;-1002214.12;iNaturalist (2022) Data ÈR 2021 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 72514860, URL link: <a href='https://www.inaturalist.org/observations/72514860' target='_blank'>https://www.inaturalist.org/observations/72514860</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/118242749/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/118242749/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;EN;;;;0;20220527;20220530;1
