PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;PATROVITOST;KODHN;ETOLOGIE;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
112;60163065;Bombylius discolor;;Dvoukøídlí;iNaturalist_Jakub Sehnal;20230416;20230416;;10293167;Teplice;5349;Teplice;-775498.38;-975718.1;iNaturalist (2024) Data ÈR 2022-2023 (iNaturalist.com).;0;;0;;;;;;;0;ID iNaturalist: 155118785, URL link: <a href='https://www.inaturalist.org/observations/155118785' target='_blank'>https://www.inaturalist.org/observations/155118785</a>, image URL link: <a href='https://static.inaturalist.org/photos/268095640/medium.jpeg' target='_blank'>https://static.inaturalist.org/photos/268095640/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20241129
113;60163064;Bombylius discolor;;Dvoukøídlí;iNaturalist_filipvyskocil;20230406;20230406;;10293166;692 01 Klentnice;7165;Pavlov u Dolních Vìstonic;-599307.51;-1198019.32;iNaturalist (2024) Data ÈR 2022-2023 (iNaturalist.com).;0;;0;;;;;;;0;ID iNaturalist: 153961381, URL link: <a href='https://www.inaturalist.org/observations/153961381' target='_blank'>https://www.inaturalist.org/observations/153961381</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/265976542/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/265976542/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20241129
114;60163063;Bombylius discolor;;Dvoukøídlí;iNaturalist_kyselinasirova;20230404;20230404;;10293165;Nad Benediktem, Most, 42;5548;Most II;-789428.58;-990638.34;iNaturalist (2024) Data ÈR 2022-2023 (iNaturalist.com).;0;;0;;;;;;;0;ID iNaturalist: 153473051, URL link: <a href='https://www.inaturalist.org/observations/153473051' target='_blank'>https://www.inaturalist.org/observations/153473051</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/265075109/medium.jpg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/265075109/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20241129
115;60163062;Bombylius discolor;;Dvoukøídlí;iNaturalist_Svatava Èoupková;20230329;20230329;;10293164;Brno-Vinohrady;6766;idenice;-592716.74;-1158887.2;iNaturalist (2024) Data ÈR 2022-2023 (iNaturalist.com).;0;;0;;;;;;;0;ID iNaturalist: 152824923, URL link: <a href='https://www.inaturalist.org/observations/152824923' target='_blank'>https://www.inaturalist.org/observations/152824923</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/263869873/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/263869873/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20241129
116;60163060;Bombylius discolor;;Dvoukøídlí;iNaturalist_Ales Tomek;20220429;20220429;;10293162;Praha 13;5952;Jinonice;-748730.4;-1047887.77;iNaturalist (2024) Data ÈR 2022-2023 (iNaturalist.com).;0;;0;;;;;;;0;ID iNaturalist: 117784157, URL link: <a href='https://www.inaturalist.org/observations/117784157' target='_blank'>https://www.inaturalist.org/observations/117784157</a>, image URL link: <a href='https://static.inaturalist.org/photos/198949010/medium.jpg' target='_blank'>https://static.inaturalist.org/photos/198949010/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20241129
117;60163059;Bombylius discolor;;Dvoukøídlí;iNaturalist_malinaj;20220504;20220504;;10293161;400 01 Ústí nad Labem-Ústí nad Labem-mìsto;5350;Ústí nad Labem;-760437.83;-975978.2;iNaturalist (2024) Data ÈR 2022-2023 (iNaturalist.com).;0;;0;;;;;;;0;ID iNaturalist: 115331583, URL link: <a href='https://www.inaturalist.org/observations/115331583' target='_blank'>https://www.inaturalist.org/observations/115331583</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/194682722/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/194682722/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20241129
118;60163058;Bombylius discolor;;Dvoukøídlí;iNaturalist_Marta;20220501;20220501;;10293160;Praha 52, 152 00 Praha;5952;Jinonice;-746600.82;-1047730.14;iNaturalist (2024) Data ÈR 2022-2023 (iNaturalist.com).;0;;0;;;;;;;0;ID iNaturalist: 114357504, URL link: <a href='https://www.inaturalist.org/observations/114357504' target='_blank'>https://www.inaturalist.org/observations/114357504</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/193117745/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/193117745/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20241129
119;60163057;Bombylius discolor;;Dvoukøídlí;iNaturalist_Peter;20220412;20220412;;10293159;Lundenburg;7267;Poštorná;-584688.13;-1215630;iNaturalist (2024) Data ÈR 2022-2023 (iNaturalist.com).;0;;0;;;;;;;0;ID iNaturalist: 111233119, URL link: <a href='https://www.inaturalist.org/observations/111233119' target='_blank'>https://www.inaturalist.org/observations/111233119</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/187750515/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/187750515/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20241129
120;60163056;Bombylius discolor;;Dvoukøídlí;iNaturalist_czechforest;20220407;20220407;;10293158;Bosonohy;6865;Bosonohy;-604345.83;-1162165.76;iNaturalist (2024) Data ÈR 2022-2023 (iNaturalist.com).;0;;0;;;;;;;0;ID iNaturalist: 110675015, URL link: <a href='https://www.inaturalist.org/observations/110675015' target='_blank'>https://www.inaturalist.org/observations/110675015</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/186741641/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/186741641/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20241129
121;60163055;Bombylius discolor;;Dvoukøídlí;iNaturalist_Jakub Sehnal;20220327;20220327;;10293157;Teplice-UK;5349;Teplice;-775489.92;-975723.03;iNaturalist (2024) Data ÈR 2022-2023 (iNaturalist.com).;0;;0;;;;;;;0;ID iNaturalist: 109756635, URL link: <a href='https://www.inaturalist.org/observations/109756635' target='_blank'>https://www.inaturalist.org/observations/109756635</a>, image URL link: <a href='https://static.inaturalist.org/photos/185043893/medium.jpeg' target='_blank'>https://static.inaturalist.org/photos/185043893/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20241129
122;60163054;Bombylius discolor;;Dvoukøídlí;iNaturalist_malinaj;20220326;20220326;;10293156;400 01 Ústí nad Labem-Ústí nad Labem-mìsto;5350;Ústí nad Labem;-761548.48;-974835.87;iNaturalist (2024) Data ÈR 2022-2023 (iNaturalist.com).;0;;0;;;;;;;0;ID iNaturalist: 109531621, URL link: <a href='https://www.inaturalist.org/observations/109531621' target='_blank'>https://www.inaturalist.org/observations/109531621</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/184624958/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/184624958/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;;;;;;;0;20241129
123;58588501;Bombylius medius;;Dvoukøídlí;Berec Michal;20240504;20240504;;9925406;Podmolí-Znojmo 2;7161;Podmolí;-651399.55;-1194059.25;BEREC M. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Berec Michal;0;vìrohodnı záznam;;Návrh validace;;;;;;;;32;20240508;20240507;11792
124;57983876;Bombylius major;;Dvoukøídlí;Heøman Petr;20240405;20240406;;9661090;Hoøejší_rybník_env;6049;Roztoky u Køivoklátu;-780576.4;-1049977.69;Petr HEØMAN (2024) Data - terén 2024.;0;2;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Heøman Petr;0;vìrohodnı záznam;;Návrh validace;;;;;;;;136;20240406
125;57982723;Bombylius major;;Dvoukøídlí;Chytil Petr;20240404;20240404;15:21;9869006;CHKO Beskydy, Staré Hamry, údolí Velkého Kobylíku.;6476;Staré Hamry 1;-462182.52;-1136984.18;CHYTIL P. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;imaga;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Chytil Petr;0;vìrohodnı záznam;;Návrh validace;;;;;;;;18;20240406;20240408;1000
126;57978024;Bombylius major;;Dvoukøídlí;Raèanskı Zdenìk;20240330;20240330;;9707280;Visengrunty;6966;Bošovice;-584020.06;-1178834.17;RAÈANSKİ Z. (2024) Terénní zápisky - náhodná pozorování.;0;;0;;;;;;;0;entomologická vycházka poøádaná doktorem Jiøím Procházkou z MZM;;;;Mobilní sbìr dat;ND - Databáze BioLog;Raèanskı Zdenìk;0;vìrohodnı záznam;;Návrh validace;;;;;;;;13;20240331;20240330;26216
127;57919947;Bombylius discolor;;Dvoukøídlí;Chobot Karel;20240318;20240318;;9693410;Brno-abovøesky, Elišky Machové 13;6765;abovøesky;-600385.37;-1159141.65;CHOBOT K. (2024) Terénní zápisky - náhodná pozorování.;0;;0;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Chobot Karel;0;vìrohodnı záznam;;Návrh validace;;;;;;;;25;20240326
128;57795987;Bombylius fulvescens;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20230703;20230703;;9650587;Hradištì, Nad lomem, terasy;7162;Znojmo-Hradištì;-644584.01;-1193793.96;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;5;0;jedinci;;;;;;0;samci + samice;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
129;57795931;Bombylius canescens;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20200519;20200519;;9650582;Louka pod Ledovımi slujemi;7161;Vranov nad Dyjí;-657789.22;-1188577.44;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;1;0;samice;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
130;57795930;Bombylius venosus;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20200519;20200519;;9650582;Louka pod Ledovımi slujemi;7161;Vranov nad Dyjí;-657789.22;-1188577.44;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;4;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
131;57795929;Bombylius fimbriatus;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20200519;20200519;;9650582;Louka pod Ledovımi slujemi;7161;Vranov nad Dyjí;-657789.22;-1188577.44;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;5;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
132;57795928;Bombylius major;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20200519;20200519;;9650582;Louka pod Ledovımi slujemi;7161;Vranov nad Dyjí;-657789.22;-1188577.44;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;6;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
133;57795924;Bombylius fulvescens;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20230703;20230703;;9650580;Havraníky, Staré vinice;7161;Havraníky;-647489.27;-1198374.31;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;1;0;samci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
134;57795917;Bombylius posticus;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20210627;20210627;;9650580;Havraníky, Staré vinice;7161;Havraníky;-647489.27;-1198374.31;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;1;0;samci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
135;57795916;Bombylius fulvescens;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20210627;20210627;;9650580;Havraníky, Staré vinice;7161;Havraníky;-647489.27;-1198374.31;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;6;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
136;57795895;Bombylius fulvescens;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20200701;20200701;;9650580;Havraníky, Staré vinice;7161;Havraníky;-647489.27;-1198374.31;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;4;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
137;57795889;Bombylius posticus;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20200613;20200613;;9650580;Havraníky, Staré vinice;7161;Havraníky;-647489.27;-1198374.31;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;2;0;samci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
138;57795884;Bombylius fulvescens;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20200613;20200613;;9650580;Havraníky, Staré vinice;7161;Havraníky;-647489.27;-1198374.31;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;7;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
139;57795864;Bombylius posticus;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20190605;20190605;;9650575;Popickı vrch;7162;Popice u Znojma;-645557.17;-1196643.56;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;1;0;samice;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
140;57795860;Bombylius venosus;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20190605;20190605;;9650573;Pod Hönigovou chatou, okolí;7161;Hnanice;-648075.13;-1198312.86;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;1;0;samci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
141;57795839;Bombylius fulvescens;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20200714;20200714;;9650572;Havraníky, vøesovištì;7161;Havraníky;-647326.08;-1198004.52;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;1;0;samice;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
142;57795833;Bombylius fulvescens;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20200701;20200701;;9650572;Havraníky, vøesovištì;7161;Havraníky;-647326.08;-1198004.52;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;2;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
143;57795826;Bombylius fimbriatus;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20200613;20200613;;9650572;Havraníky, vøesovištì;7161;Havraníky;-647326.08;-1198004.52;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;1;0;samci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
144;57795822;Bombylius posticus;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20200613;20200613;;9650572;Havraníky, vøesovištì;7161;Havraníky;-647326.08;-1198004.52;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;1;0;samice;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
145;57795804;Bombylius posticus;;Dvoukøídlí;Èelechovskı Alois, Èelechovskı David;20190605;20190605;;9650572;Havraníky, vøesovištì;7161;Havraníky;-647326.08;-1198004.52;Èelechovskı A. & D. (2023) Inventarizaèní prùzkum dlouhososek (Bombylidae) v NP Podyjí.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;;;;;1;20240211
146;57611186;Bombylius major;;Dvoukøídlí;Ohryzek Jiøí;20060419;20060419;;9624995;Bøezolupy, Chrástky bıvalı lom;6871;Bøezolupy;-527763.16;-1174892.68;OHRYZEK J. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;imaga;;;;;;0;Na kvìtech plicníku.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Ohryzek Jiøí;0;vìrohodnı záznam;;Návrh validace;;;;;;;;10;20240124;20240123;1115
147;57585940;Bombylius discolor;;Dvoukøídlí;Burian Tomáš;20230430;20230430;;9618405;Minice;5647;Minice;-797246.51;-1000988.97;Tomáš Burian (2023) Vlastní šetøení 2023.;0;;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Burian Tomáš;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20240115
148;55999017;Bombylius major;;Dvoukøídlí;Petr Chytil, Lenka Vykoukalová;20230602;20230602;12:57;9288022;CHKO Beskydy, Horní Lomná, Kyèmol.;6477;Horní Lomná;-449176.9;-1139290.81;CHYTIL P. (2023) Terénní zápisky - náhodná pozorování.;0;;0;jedinci;hojnì;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Chytil Petr;0;vìrohodnı záznam;;Návrh validace;;;;;;;;7;20230603;20230603;1000
149;55998990;Bombylius major;;Dvoukøídlí;Petr Chytil, Lenka Vykoukalová;20230602;20230602;09:35;9288001;CHKO Beskydy, Horní Lomná, Tatínky.;6477;Horní Lomná;-446746.9;-1135781.66;CHYTIL P. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Chytil Petr;0;vìrohodnı záznam;;Návrh validace;;;;;;;;8;20230603;20230603;1000
150;55964265;Bombylius major;;Dvoukøídlí;Chytil Petr;20230511;20230511;09:50;9249487;CHKO Beskydy, Bílá, Zadní Hlavatá.;6576;Bílá;-467726.35;-1147802.33;CHYTIL P. (2023) Terénní zápisky - náhodná pozorování.;0;;0;jedinci;hojnì;;;;;0;Sbìr potravy na kvetoucí Cardamine amara.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Chytil Petr;0;vìrohodnı záznam;;Návrh validace;;;;;;;;10;20230512;20230515;1000
151;55962080;Bombylius major;;Dvoukøídlí;Èíková Pavla;20230501;20230501;;9247148;Volary, Silnice bez názvu;7049;Krejèovice;-796394.7;-1159582.85;ÈÍKOVÁ P. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;;;;;;0;druh nevím, nelze zapsat SP.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Èíková Pavla;0;vìrohodnı záznam;;Návrh validace;;;;;;;;8;20230511
152;55939838;Bombylius major;;Dvoukøídlí;Hlavatı Pavel;20230501;20230501;;9233488;32540, Skála;5660;Lanov;-646156.91;-1023919.71;HLAVATİ P. (2023) Terénní zápisky - náhodná pozorování.;0;;0;;1-10;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Hlavatı Pavel;0;vìrohodnı záznam;;Návrh validace;;;;;;;;50;20230502;20230501;25234
153;55934229;Bombylius major;;Dvoukøídlí;Chobot Karel;20230425;20230425;;9226342;Sluneèní stráò;5852;Roztoky u Prahy;-744148.86;-1035602.91;CHOBOT K. (2023) Terénní zápisky - náhodná pozorování.;0;;0;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Chobot Karel;0;vìrohodnı záznam;;Návrh validace;;;;;;;;6;20230426;20230425;9
154;55924986;Bombylius major;;Dvoukøídlí;Venkrbec Tadeáš;20230422;20230422;19:40;9222980;Olomouc, Podìbrady;6369;Horka nad Moravou;-548794.19;-1117676.22;VENKRBEC T. (2023) Terénní zápisky - náhodná pozorování.;0;2;0;imaga;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Venkrbec Tadeáš;0;vìrohodnı záznam;;Návrh validace;;;;;;;;4;20230424;20230423;29343
155;55924133;Bombylius major;;Dvoukøídlí;Kašák Josef;20230422;20230422;;9222827;D1, Milenov;6471;Milenov;-518023.44;-1126225.39;KAŠÁK J. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Kašák Josef;0;vìrohodnı záznam;;Návrh validace;;;;;;;;100;20230424
156;55922489;Bombylius major;;Dvoukøídlí;Jurek Vilém;20220916;20220916;;9219571;VKP U Køíe;6865;Starı Lískovec;-602016.1;-1164875.64;JUREK, V., LOJDA, J., STARİ, M., VESELİ, P. (2022) Botanickı a zoologickı inventarizaèní prùzkum vıznamnıch krajinnıch prvkù: U køíe, Splavisko a navrhovaného VKP Tribuna 2.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Data z botanického a zoologického prùzkumu;Jurek Vilém;0;;;;;;;;;;;1;20230421
157;55922145;Bombylius major;;Dvoukøídlí;Jurek Vilém;20220617;20220617;;9219570;VKP Tribuna 2;6865;Bosonohy;-602893.32;-1161629.77;JUREK, V., LOJDA, J., STARİ, M., VESELİ, P. (2022) Botanickı a zoologickı inventarizaèní prùzkum vıznamnıch krajinnıch prvkù: U køíe, Splavisko a navrhovaného VKP Tribuna 2.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Data z botanického a zoologického prùzkumu;Jurek Vilém;0;;;;;;;;;;;1;20230421
158;55921301;Bombylius major;;Dvoukøídlí;Brodeckı Pavel;20230416;20230416;;9218738;3291, Vrbèany;5956;Vrbèany;-702003.4;-1051852.98;BRODECKİ P. (2023) Terénní zápisky - náhodná pozorování.;0;;0;imaga;101-1000;;;;;0;niší stovky;;;;Mobilní sbìr dat;ND - Databáze BioLog;Brodeckı Pavel;0;vìrohodnı záznam;;Návrh validace;;;;;;;;10;20230421
159;55917759;Bombylius major;;Dvoukøídlí;Špinar Jan;20230418;20230418;16:15;9215640;Bartoušov - stará pískovna;6459;Bartoušov;-663165.69;-1110687.39;ŠPINAR J. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Špinar Jan;0;vìrohodnı záznam;;Návrh validace;;;;;;;;6;20230419;20230418;13455
160;53728881;Bombylius major;;Dvoukøídlí;Mikunda Adam, Pyszko Petr;20220401;20221031;;8764796;Bílovec - Stará Ves u Bílovce, starı lom;6273;Stará Ves u Bílovce;-492765;-1106935;Pyszko Petr, Mikunda Adam (2022) Inventarizace bezobratlıch v lomu ve Staré Vsi u Bílovce.;0;;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Pyszko Petr;0;;;;;;;;;;;132;20221106
161;53023639;Bombylius major;;Dvoukøídlí;Chalupa Zdenìk;20200405;20200405;;8651963;6048d01;6048;Skryje nad Berounkou;-792074.1;-1052011.97;Entomos (2021) Coleoptera CHKO Køivoklátska.;0;;0;;;;;;;0;Diptera, foto;Skryje, Dubinky / PR Jezírka, RA;doubrava;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù broukù;Hejda Radek;0;;;;;;;;;;;655;20220825
162;53020353;Bombylius major;;Dvoukøídlí;Chalupa Zdenìk;20210529;20210529;;8651642;Sıkoøice, Maøtálka, RA;5949;Sıkoøice;-776508.92;-1044967.23;Entomos (2021) Coleoptera CHKO Køivoklátska.;0;;0;;;;;;;0;Diptera, foto;;lesní svìtlina;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù broukù;Hejda Radek;0;;;;;;;;;;;1;20220825
163;52922848;Bombylius major;;Dvoukøídlí;Ševèík Libor;20200412;20200412;13:26;8577800;Unhoš, Seifertova;5950;Unhoš;-764039.63;-1040246.5;ŠEVÈÍK L. (2022) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Ševèík Libor;1;;;Garantováno;;;;;;;;8;20220705
