PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;KODHN;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
299;57150560;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Ohryzek Jiøí;20230926;20230926;;9506192;Rataje, Popovice, EVL Troják;6769;Popovice u Kromìøíe;-546611.17;-1156639.07;OHRYZEK J. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;mrtví jedinci;;;;0;Mrtvı dospìlec pod kùrou spadlé lípy.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Ohryzek Jiøí;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;8;20230927;20230926;1115
300;57077028;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;David Hauck;20230907;20230907;;9484063;Chropynì, Na Stri;6670;Chropynì;-540907.91;-1152074.75;HAUCK D. (2023) Terénní zápisky - náhodná pozorování.;0;3;0;larvy;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Hauck David;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;8;20230910
301;57077021;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;David Hauck;20230907;20230907;;9484060;Kromìøí, Za Zámeckou zahradou;6670;Kromìøí;-540434.68;-1154208.63;HAUCK D. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;larvy;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Hauck David;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;12;20230910
302;57069722;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Kubík Vladimír;20230314;20230314;;9478547;Pøevıšov;5858;Pøevıšov;-671359.57;-1045105.53;Zicha O. et al. (2023) Mapování vıskytu fauny. Databáze Biolib.;0;3;0;jedinci;;;;0;Pod kùrou suchého poraeného topolu. 3x imága, 5x larvy. Pøeneseny do trouchu paøezu.;;Pùvodní zdroj: http://www.biolib.cz/cz/speciesmappingdetail/id57139;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data Biolib.cz;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20230905
303;57069721;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Kubik Vladimír;20230416;20230416;;9478546;Chlumec nad Cidlinou III, Chlumec nad Cidlinou;5858;Chlumec nad Cidlinou;-668670.53;-1046167.47;Zicha O. et al. (2023) Mapování vıskytu fauny. Databáze Biolib.;0;10;0;jedinci;;;;0;Na silnıch suchıch spadlích vìtvích topolu  pod ji zetlelou kùrou.  Další lokalita na chlumecku. 3 imága a 7 larev;;Pùvodní zdroj: http://www.biolib.cz/cz/speciesmappingdetail/id57326;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data Biolib.cz;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20230905
304;57069143;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Holec Vladislav;20230902;20230902;;9478053;Milotice nad Beèvou, mezi rybníky a øekou;6473;Milotice nad Beèvou;-505494.53;-1132557.38;Holec (2023) Záznamy z terénního šetøení - náhodná pozorování.;0;2;0;larvy;;;;0;padlı kmen vrby;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Holec Vladislav;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20230905
305;57069130;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Holec Vladislav;20230902;20230902;;9478052;Špièky, na Kaèenì;6472;Špièky;-507390.77;-1131969.3;Holec (2023) Záznamy z terénního šetøení - náhodná pozorování.;0;1;0;larvy;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Holec Vladislav;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20230905
306;57069129;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Holec Vladislav;20230902;20230902;;9478052;Špièky, na Kaèenì;6472;Špièky;-507390.77;-1131969.3;Holec (2023) Záznamy z terénního šetøení - náhodná pozorování.;0;1;0;jedinci;;;;0;kukelní komùrka;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Holec Vladislav;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20230905
307;57069117;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Holec Vladislav;20230902;20230902;;9478049;Skalièka u Hranic, Èernotín za mlınem;6472;Skalièka u Hranic;-509590.05;-1132763.4;Holec (2023) Záznamy z terénního šetøení - náhodná pozorování.;0;3;0;larvy;;;;0;1 kmen;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Holec Vladislav;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20230905
308;57069116;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Holec Vladislav;20230902;20230902;;9478049;Skalièka u Hranic, Èernotín za mlınem;6472;Skalièka u Hranic;-509590.05;-1132763.4;Holec (2023) Záznamy z terénního šetøení - náhodná pozorování.;0;1;0;kukly;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Holec Vladislav;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20230905
309;57069057;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Holec Vladislav;20230902;20230902;;9478036;Èernotín, Luhy;6472;Èernotín;-511121.74;-1132388.85;Holec (2023) Záznamy z terénního šetøení - náhodná pozorování.;0;5;0;larvy;;;;0;2 kmeny;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Holec Vladislav;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20230905
310;57069039;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Holec Vladislav;20230902;20230902;;9478033;Osek nad Beèvou;6571;Osek nad Beèvou;-529578.07;-1134089.05;Holec (2023) Záznamy z terénního šetøení - náhodná pozorování.;0;2;0;larvy;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Holec Vladislav;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20230905
311;57061579;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Ohryzek Jiøí;20230831;20230831;;9473047;Rajnochovice, PP Bernátka;6672;Rajnochovice;-509982.05;-1151348.96;OHRYZEK J. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;larvy;;;;0;Pod kùrou spadlého buku u potùèku.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Ohryzek Jiøí;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;8;20230901;20230831;1115
312;56189342;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Hrùzová Lucie;20230724;20230724;18:42;9401604;EVL Lovické tùnì;5958;Lovice;-678720.71;-1057774.3;HRÙZOVÁ L. (2023) Terénní zápisky - náhodná pozorování.;0;2;0;larvy;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Hrùzová Lucie;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;128;20230830;20230829;13613
313;56189237;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Rıznar Vojtìch;20221206;20221206;;6511165;Karviná-zámeckı park;6177;Karviná-mìsto;-452245.98;-1101469.12;Rıznar Vojtìch (2022) Terénní pozorování 2022.;0;1;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Rıznar Vojtìch;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;0;20230829
314;56179762;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Ohryzek Jiøí;20230822;20230822;;9395184;Vìky, les Telák v EVL Troják;6769;Vìky;-548006.53;-1157058.62;OHRYZEK J. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;larvy;;;;0;Pod kùrou spadlé lípy.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Ohryzek Jiøí;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;8;20230823;20230822;1115
315;56176952;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Ohryzek Jiøí;20230821;20230821;;9393743;Valašské Meziøíèí, U Hlyboèku;6573;Krásno nad Beèvou;-496044.26;-1138561.59;OHRYZEK J. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;larvy;;;;0;Pod kùrou spadlé lípy, u chodníèku.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Ohryzek Jiøí;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;4;20230822;20230821;1115
316;56110569;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Šeda Zbynìk;20220415;20220415;;9366364;Kosmonosy - obora;5555;Kosmonosy;-702670.68;-1008169.54;ŠEDA Z. (2023) Kartotéka.;0;2;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Data z terénních pozorování;Raèanskı Zdenìk;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20230727
317;56110371;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Šeda Zbynìk;20210903;20210903;;9366351;Martinovice;5556;Obrubce;-694113.97;-1009778.02;ŠEDA Z. (2023) Kartotéka.;0;3;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Data z terénních pozorování;Raèanskı Zdenìk;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20230727
318;56109617;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Šeda Zbynìk;20200330;20200330;;9366314;Vrch Baba u Kosmonos;5555;Chudoplesy;-700279.06;-1007444.58;ŠEDA Z. (2023) Kartotéka.;0;2;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Data z terénních pozorování;Raèanskı Zdenìk;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20230727
319;56061306;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Konvièka Ondøej;20230701;20230701;;8362318;PR Vìstonická nádr - Píseènı ostrov s lagunou;7165;Dolní Vìstonice;-599973;-1194271;Konvièka Ondøej (2023) Monitoring PR Vìstonická nádr.;0;1;0;mrtví jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Konvièka Ondøej;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;136;20230703
320;56057674;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Ezer Eduard, Konvièka Ondøej;20230527;20230630;;9234779;PP Sviní hnízdo 1434;7171;Slavkov u Uherského Brodu;-527110;-1202076;EZER E., KONVIÈKA O. (2023) Inventarizaèní prùzkum saproxylického hmyzu a epigeickıch predátorù v PP Sviní hnízdo: Závìreèná zpráva. Zlín. Manuskript. 11 s. Archivuje Ústøední seznam ochrany pøírody, AOPK ÈR, Praha.;0;1;0;jedinci;;;;0;;;;;OP MapInv: Inventarizace MZCHÚ;Nálezová data ochrany pøírody;Konvièka Ondøej;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;174;20230630
321;56051677;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Konvièka Ondøej;20230516;20230612;;8362320;PR Vìstonická nádr - Píseènı velkı ostrov;7165;Dolní Vìstonice;-599820;-1194567;Konvièka Ondøej (2023) Monitoring PR Vìstonická nádr.;0;1;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Konvièka Ondøej;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;236;20230625
322;56030087;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Køivan Václav;20230603;20230603;;9312904;Horní Újezd;6860;Horní Újezd u Tøebíèe;-655672.91;-1160978.75;KØIVAN V. (2023) Terénní zápisky - náhodná pozorování.;0;;0;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Køivan Václav;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;8;20230618
323;56025884;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Konvièka Ondøej;20230614;20230614;;9306989;Lokace00443;6974;Sidonie;-494907.82;-1188294.09;KONVIÈKA O. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Konvièka Ondøej;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;4;20230615;20230614;12559
324;56025810;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Konvièka Ondøej;20230614;20230614;;9306968;Brumov-Bylnice, Silnice bez názvu;6974;Sidonie;-494834.48;-1188003.16;KONVIÈKA O. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Konvièka Ondøej;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;8;20230615;20230614;12559
325;56022016;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Pelikán Jan;20210604;20210717;;9305810;NPP Babièèino údolí;5562;Zlíè;-622354.29;-1020771.37;PELIKÁN J., KOPECKİ T. (2021) Inventarizace vybranıch druhù fytofágního hmyzu a epigeickıch predátorù na území NPP Babièèino údolí 2021: Závìreèná zpráva. Hradec Králové. Manuskript. 40 s. Archivuje Ústøední seznam ochrany pøírody, AOPK ÈR, Praha.;0;1;0;jedinci;;;;0;;ernov;les, nárazová past leící Carpinus;;OP MapInv: Inventarizace MZCHÚ;Data z projektu: Inventarizace MZCHÚ;Raèanskı Zdenìk;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20230614
326;56020625;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Kopecká Monika, Kopeckı Tomáš;20210430;20210904;;9305801;PR Vlhoš;5352;Litice;-732955.82;-986566.56;KOPECKİ T., PELIKÁN J., KOPECKÁ M. (2021) Inventarizace vybranıch druhù saproxylofágního hmyzu a epigeickıch predátorù na území PR Vlhoš 2021: Závìreèná zpráva. Jablonné nad Orlicí. Manuskript. 25 s. Archivuje Ústøední seznam ochrany pøírody, AOPK ÈR, Praha.;0;1;0;jedinci;;;;0;;Vlhoš;larve, Fagus silvatica;;OP MapInv: Inventarizace MZCHÚ;Data z projektu: Inventarizace MZCHÚ;Raèanskı Zdenìk;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20230614
327;56020308;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Krásenskı Pavel;20220418;20220418;;9305793;PR Lipská Hora;5449;Mrsklesy;-771793.52;-991269.68;KRÁSENSKİ P. (2022) PR Lipská hora. Inventarizace vybranıch skupin saproxylického hmyzu a epigeickıch predátorù: Závìreèná zpráva. Chomutov. Manuskript. 32 s. Archivuje Ústøední seznam ochrany pøírody, AOPK ÈR, Praha.;0;1;0;imaga;;;;0;;;;;OP MapInv: Inventarizace MZCHÚ;Data z projektu: Inventarizace MZCHÚ;Raèanskı Zdenìk;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20230614
328;56006119;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;marek vaclav;20221020;20221020;;9298557;Mentour, Chroustovice;6062;Mentour;-629644.06;-1072676.87;Zicha O. et al. (2023) Mapování vıskytu fauny. Databáze Biolib.;0;2;0;jedinci;;;;0;Lokalita je stare Topolove stromoradi stromy jsou stare odhadem 65 let nektere uz znacne proschle stromy jsou vysazeny okolo vesnice.Dospelce jsem nasel pod kurou skoro sucheho stromu.;Lokalita cesta u bejvaleho Prasecaku kousek od silnice na Stradoun.;Pùvodní zdroj: http://www.biolib.cz/cz/speciesmappingdetail/id56766;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data Biolib.cz;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20230609;20230622;1
329;56006046;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Kremlièková Lenka Marianna;20230322;20230322;;9298484;Staré Hory, Jihlava;6559;Bedøichov u Jihlavy;-669874.1;-1127568.38;Zicha O. et al. (2023) Mapování vıskytu fauny. Databáze Biolib.;0;1;0;jedinci;;;;0;první a jediné pozorování, pøiletìl k nám;u rybníka Borovinka, pøiletìl k nám;Pùvodní zdroj: http://www.biolib.cz/cz/speciesmappingdetail/id57075;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data Biolib.cz;ISOP Admin;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;1;20230609;20230622;1
330;56005979;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Hron Vladimír;20230316;20230316;;9298421;Chrudim IV, Chrudim;6060;Chrudim;-648490.5;-1070185.98;Zicha O. et al. (2023) Mapování vıskytu fauny. Databáze Biolib.;0;3;0;jedinci;;;;0;Pod kùrou suchého Populus tremula v areálu Vaòkovıch školek 4 imaga, více larev observ.;;Pùvodní zdroj: http://www.biolib.cz/cz/speciesmappingdetail/id57146;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data Biolib.cz;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20230609;20230622;1
331;55992973;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Køivan Václav;20230526;20230526;;9281432;Radonín;6760;Radonín;-660742.04;-1143778.85;KØIVAN V. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;imaga;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Køivan Václav;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;16;20230531
332;55990950;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Ezer Eduard, Konvièka Ondøej;20230513;20230527;;9234779;PP Sviní hnízdo 1434;7171;Slavkov u Uherského Brodu;-527110;-1202076;EZER E., KONVIÈKA O. (2023) Inventarizaèní prùzkum saproxylického hmyzu a epigeickıch predátorù v PP Sviní hnízdo: Závìreèná zpráva. Zlín. Manuskript. 11 s. Archivuje Ústøední seznam ochrany pøírody, AOPK ÈR, Praha.;0;1;0;jedinci;;;;0;;;;;OP MapInv: Inventarizace MZCHÚ;Nálezová data ochrany pøírody;Konvièka Ondøej;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;174;20230530
333;55988300;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Vít Daniel, Konvièka Ondøej;20230529;20230529;;9222727;Korytná - 7071b;7071;Nivnice;-524375.06;-1195241.78;VÍT D., KONVIÈKA O. (2023) Mapování vybranıch skupin broukù, pavoukù a štírka Anthrenochernes stellae.;0;1;0;jedinci;;;;0;;;;;OP MapInv: Monitoring a mapování vybranıch druhù;Nálezová data ochrany pøírody;Konvièka Ondøej;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;70;20230529
334;55978609;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Konvièka Ondøej;20230507;20230520;;9234064;Šèúrnica - horní èást;6874;Poteè;-493120.99;-1177138.64;Konvièka Ondøej (2023) Prùzkum saproxylickıch broukù lokality Šèúrnica.;0;2;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Konvièka Ondøej;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;234;20230524
335;55977299;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Konvièka Ondøej;20230522;20230522;;9265649;Dubòany - Ptaèí park Kosteliska - pastvina;7068;Dubòany;-567544.59;-1193493.01;Konvièka Ondøej (2023) Prùzkum broukù pastvin v Ptaèím parku Kosteliska.;0;1;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Konvièka Ondøej;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;187;20230523
336;55970110;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Konvièka Ondøej;20230423;20230516;;8362320;PR Vìstonická nádr - Píseènı velkı ostrov;7165;Dolní Vìstonice;-599820;-1194567;Konvièka Ondøej (2023) Monitoring PR Vìstonická nádr.;0;1;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Konvièka Ondøej;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;236;20230517
337;55969327;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Hauck David;20221017;20221017;;9255409;6566d Holštejn;6566;Holštejn;-583126.46;-1138586.73;Kolektiv autorù (2022) Monitoring broukù.;0;;0;larvy;;;;0;;;Smrk, Vrba;;Monitoring druhù ÈR;Monitoring druhù ÈR;Hejda Radek;1;;;Garantováno;;SO;HD II, HD IV;VU;Dostateèná nabídka vhodnıch stromù: ne, Zabezpeèená kontinuita nabídky vhodnıch stromù: ne, Perspektiva lokality: špatná, Negativní vlivy na lokalitì: holoseèná tìba, neádoucí zmìna struktury lesa a zalesòování pasek stanovištnì nevhodnımi nebo nepùvodními druhy;;;1;20230516
338;55969326;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Machaè Ondøej;20220301;20220510;;9255411;6159d;6159;Kraskov;-659172.64;-1079026.45;Kolektiv autorù (2022) Monitoring broukù.;0;;0;larvy;;;;0;;;Na nìkolika stromech podél Zlatého potoka, zjištìn na odumírajícím smrku, borovici a habru (celkovì niší desítky larev).;;Monitoring druhù ÈR;Monitoring druhù ÈR;Hejda Radek;1;;;Garantováno;;SO;HD II, HD IV;VU;Dostateèná nabídka vhodnıch stromù: ano, Zabezpeèená kontinuita nabídky vhodnıch stromù: ano, Perspektiva lokality: dobrá, Negativní vlivy na lokalitì: ádnı vliv;;;1;20230516
339;55969325;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Hauck David;20221017;20221017;;9255409;6566d Holštejn;6566;Holštejn;-583126.46;-1138586.73;Kolektiv autorù (2022) Monitoring broukù.;0;;0;imaga;;;;0;;;Smrk, Vrba;;Monitoring druhù ÈR;Monitoring druhù ÈR;Hejda Radek;1;;;Garantováno;;SO;HD II, HD IV;VU;Dostateèná nabídka vhodnıch stromù: ne, Zabezpeèená kontinuita nabídky vhodnıch stromù: ne, Perspektiva lokality: špatná, Negativní vlivy na lokalitì: holoseèná tìba, neádoucí zmìna struktury lesa a zalesòování pasek stanovištnì nevhodnımi nebo nepùvodními druhy;;;1;20230516
340;55969319;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Gaigr Jonáš;20220417;20220417;;9255413;Mušovskı luh;7065;Ivaò;-602209.63;-1191496.3;Kolektiv autorù (2022) Monitoring broukù.;0;;0;larvy;;;;0;;;;;Monitoring druhù ÈR;Monitoring druhù ÈR;Hejda Radek;1;;;Garantováno;;SO;HD II, HD IV;VU;Dostateèná nabídka vhodnıch stromù: ano, Zabezpeèená kontinuita nabídky vhodnıch stromù: ano, Perspektiva lokality: neznámá, Negativní vlivy na lokalitì: odstraòování starıch stromù;;;1;20230516
341;55969318;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Gaigr Jonáš;20220416;20220416;;9255414;Mušovskı luh;7065;Mušov;-603822.59;-1190828.53;Kolektiv autorù (2022) Monitoring broukù.;0;;0;larvy;;;;0;;;;;Monitoring druhù ÈR;Monitoring druhù ÈR;Hejda Radek;1;;;Garantováno;;SO;HD II, HD IV;VU;Dostateèná nabídka vhodnıch stromù: ano, Zabezpeèená kontinuita nabídky vhodnıch stromù: ano, Perspektiva lokality: neznámá, Negativní vlivy na lokalitì: odstraòování starıch stromù, holoseèná tìba, odstraòování mrtvıch èi odumírajících stromù a frézování pasek;;;1;20230516
342;55966450;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Kabátek Petr, Konvièka Ondøej;20230513;20230513;;9224579;PP Vápenky 1437;7171;Strání;-526645;-1203681;KABÁTEK P., KONVIÈKA O. (2023) Inventarizaèní prùzkum saproxylického hmyzu a epigeickıch predátorù v PP Vápenky: Závìreèná zpráva. Praha. Manuskript. 10 s. Archivuje Ústøední seznam ochrany pøírody, AOPK ÈR, Praha.;0;2;0;larvy;;;;0;;;;;OP MapInv: Inventarizace MZCHÚ;Nálezová data ochrany pøírody;Konvièka Ondøej;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;298;20230514
343;55963560;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Konvièka Ondøej;20230511;20230511;;9249401;Brno;6866;Tuøany;-593994.37;-1166103.54;KONVIÈKA O. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;mrtví jedinci;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Konvièka Ondøej;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;4;20230512;20230511;12559
344;55963261;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Konvièka Ondøej;20230511;20230511;;9249376;Ratíškovice, Silnice bez názvu;7068;Ratíškovice;-562471.09;-1195473.82;KONVIÈKA O. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;larvy;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Konvièka Ondøej;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;8;20230512;20230511;12559
345;55963225;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Dedek Pavel;20230510;20230510;;9249170;Sedlec, 42124;7266;Sedlec u Mikulova;-596139.55;-1205166.28;DEDEK P. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;larvy;;;;0;pod kùrou akátu (stará skládka døeva);;;;Mobilní sbìr dat;ND - Databáze BioLog;Dedek Pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;14;20230512;20230511;1671
346;55951373;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Trnka Filip;20220428;20220428;;9236039;Vrapaè NPR;6268;Mladeè;-561016.18;-1107013.5;TRNKA F. (2022) Inventarizaèní prùzkum: NPR Vrapaè. Saproxylickı hmyz a epigeiètí predátoøi: Závìreèná zpráva. Tršice. Manuskript. 13 s., fotografická pøíloha. Archivuje Ústøední seznam ochrany pøírody, AOPK ÈR, Praha.;0;1;0;jedinci;;;;0;ruèní sbìr;;;;OP MapInv: Inventarizace MZCHÚ;Data z projektu: Inventarizace MZCHÚ;Raèanskı Zdenìk;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20230503
347;55951347;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Trnka Filip;20220719;20220719;;9236033;Vrapaè NPR;6268;Mladeè;-561226.51;-1106968.31;TRNKA F. (2022) Inventarizaèní prùzkum: NPR Vrapaè. Saproxylickı hmyz a epigeiètí predátoøi: Závìreèná zpráva. Tršice. Manuskript. 13 s., fotografická pøíloha. Archivuje Ústøední seznam ochrany pøírody, AOPK ÈR, Praha.;0;1;0;jedinci;;;;0;win trap;;;;OP MapInv: Inventarizace MZCHÚ;Data z projektu: Inventarizace MZCHÚ;Raèanskı Zdenìk;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20230503
348;55951317;Cucujus cinnaberinus;lesák rumìlkovı;Brouci;Trnka Filip;20220614;20220614;;9236033;Vrapaè NPR;6268;Mladeè;-561226.51;-1106968.31;TRNKA F. (2022) Inventarizaèní prùzkum: NPR Vrapaè. Saproxylickı hmyz a epigeiètí predátoøi: Závìreèná zpráva. Tršice. Manuskript. 13 s., fotografická pøíloha. Archivuje Ústøední seznam ochrany pøírody, AOPK ÈR, Praha.;0;2;0;jedinci;;;;0;win trap;;;;OP MapInv: Inventarizace MZCHÚ;Data z projektu: Inventarizace MZCHÚ;Raèanskı Zdenìk;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20230503
